0.09383844	-0.018491322	0.03503069	0.06506153	-0.03219355	-0.120980516	0.059297435	-0.093536735	0.105108276	-0.053780068	0.06368708	0.081409305	-0.030613083	0.1039749	-0.0070952377	-0.066079564
0.025948456	-0.008751734	0.06705647	0.0250676	-0.0031517092	-0.12231918	0.029282335	-0.027766574	-0.0023921214	-0.023296386	0.038717326	0.046845607	-0.011690442	-0.0052250833	-0.00416479	-0.032722306
-0.017447088	0.015743539	0.022588674	0.008945304	-0.10442815	-0.00968478	-0.079728276	0.031060956	-0.033179212	0.075121395	0.016413463	-0.010690819	0.0052737338	-0.035798673	-0.017448653	0.017760437
-0.009158236	-0.07096615	0.12628536	0.11084392	-0.008788942	-0.058594882	0.02017804	-0.038372356	0.08933247	0.044227403	-0.021466179	-0.008089342	-0.04395735	0.044394393	0.007826052	-0.086723916
0.09132984	-0.115985185	0.0059806905	0.1272732	-0.05629622	-0.16342807	0.069743514	-0.033456966	0.09400846	-0.08643107	0.11690409	0.14534144	0.04496632	0.0997018	-0.062614225	-0.11771511
-0.02873367	0.022471864	0.20911045	0.0064970236	-0.09759671	-0.077201456	-0.08594942	0.09166146	-0.013922427	0.09991111	-0.018280234	-0.07346528	-0.123189375	-0.06282122	0.042199124	0.05013364
-0.057397634	-0.071335	0.12533164	0.08126207	0.0033390527	-0.09303577	-0.07720174	-0.076041915	-0.026712645	0.067434885	-0.018189766	0.021143788	-0.05552397	0.010017183	0.041173536	-0.07111468
0.013856321	-0.100844674	0.085406564	0.045241542	-0.08039117	-0.08215836	0.019404938	-0.11660996	0.07203876	-0.048028022	0.056382768	0.09301199	-0.055370964	0.06860099	0.026886502	-0.046817403
0.024676388	-0.0513693	0.028966265	0.11044408	-0.09692453	-0.101865575	0.07081863	-0.035812147	0.0992754	-0.012481068	0.021264436	0.023412298	-0.029915785	0.05268769	-0.03535271	-0.09682167
0.0071351263	0.053987075	0.07301709	0.049249664	-0.0109980535	-0.021499941	-0.07559435	0.05696581	-0.026864156	0.119894125	-0.02523596	-0.029283658	-0.015926864	0.0018000258	0.04033277	0.056751408
-0.033173263	-0.06715386	0.08705153	-0.03010168	-0.09543549	-0.123738386	-0.027921574	-0.08160292	0.018541288	0.024787331	0.040584452	-0.019785749	-0.09598373	-0.007965642	0.002468708	-0.031531274
0.12331586	-0.0952564	-0.14896464	0.15812837	0.12128473	-0.1125896	0.0061409785	0.04383293	0.061704386	0.029349156	0.057309773	0.04677115	0.084208354	0.015041309	-0.09923853	-0.029340649
0.044657204	-0.0014052554	0.054275397	-0.015088553	-0.05263467	-0.038482662	-0.09071725	0.0070014074	-0.033178955	0.10266563	0.03304912	0.043818846	-0.013479418	-0.018089483	0.031406026	0.03339184
-0.04579092	-0.080670975	0.05958734	-0.01188197	0.031021664	-0.06439837	-0.025201967	-0.019565256	0.008738673	0.099174686	0.0013487539	-0.0029852171	-0.09854495	-0.008434546	0.09460809	-0.004039041
0.15317507	-0.073954225	-0.11048186	0.17357296	0.11959334	-0.18098967	0.083616436	-0.03270048	0.13748506	-0.024845732	0.06876038	0.15057498	0.07861792	0.09129435	-0.12300805	-0.14547226
-0.044712335	-0.031344466	0.06794656	0.029873006	0.0048626442	-0.011258993	-0.0539078	0.06670181	0.00060969003	0.021152062	-0.039239977	-0.072947286	-0.041498877	-0.03990977	0.09228894	-0.027838927
-0.029760411	-0.03168448	0.10845154	0.0037249136	-0.0072249463	0.015307382	-0.07106693	0.023475349	-0.024541717	0.06751507	-0.05482011	-0.019198202	-0.0013359236	0.0013085081	0.06279855	-0.02668762
-0.018333381	0.005956836	-0.008426759	0.026836036	0.0064317835	0.045131616	-0.084328145	0.098739766	-0.03840845	0.11076522	-0.011290774	-0.024529845	0.027735664	-0.038261943	0.022035897	0.09769272
0.03131885	-0.026900265	0.093221374	0.06704827	-0.07546923	-0.0127100255	-0.065979995	0.027395153	-0.0059499843	0.0012583233	-0.03482477	0.007407843	-0.058370635	0.04989254	0.06727208	-0.02183814
0.07821532	-0.022184335	0.043760907	0.10623583	-0.050071392	-0.13905077	0.07218357	-0.057630558	0.022387588	0.01054709	0.052738942	0.08245214	-0.011487225	0.056590583	0.014807208	-0.053882148
-0.0021851354	-0.06580825	0.010926957	-0.0015675154	0.024761513	-0.05146788	-0.1267745	0.04921568	0.021032158	0.0412996	-0.05678659	0.005027981	-0.031955853	-0.087990046	0.008502442	-0.025364771
0.05644394	-0.012447514	0.0134675745	0.05551976	0.01708994	-0.1232306	-0.010455683	-0.046192367	0.023441922	-0.0055662296	0.0101669505	0.02931229	0.012243988	0.040509813	0.012829442	-0.025531568
-0.04150399	0.06709842	0.042695906	0.024915373	-0.09162534	-0.07396627	-0.057872973	0.018445881	0.017621001	0.11319815	-0.07516632	0.014797416	-0.043943428	-0.020703603	0.053629827	0.046336852
0.057820376	-0.12833509	0.0058821845	0.113972075	0.07836447	-0.14031821	0.08210142	-0.07302917	0.10395131	-0.059715074	0.12471673	0.074890465	0.11545376	0.10391698	-0.084579706	-0.12457951
-0.13051723	0.011671373	0.15615875	-0.06043917	-0.113520786	0.009855988	-0.07355	-0.028743446	-0.03652599	0.090771995	-0.0354215	-0.10079818	-0.14800315	-0.023864852	0.09627234	0.0061746305
-0.034759045	0.05812544	0.0069539645	-0.037662316	-0.09023095	-0.027987042	-0.099389784	0.14176945	0.011547432	0.05613168	-0.066768795	-0.014961216	-0.03283045	-0.050089244	0.039599344	0.016413217
0.080608726	0.011878896	-0.04548901	0.047309708	0.057953335	-0.029357338	-0.050480053	0.120284334	0.0021818334	0.0551042	0.040347587	0.004302472	0.046079956	-0.06059444	0.031062685	0.022486107
